date,region,blood_group,demand_units,is_festival,weekday,month,accident_risk_index,hospital_load
2023-10-25,Madurai,A+,6,0,2,10,1.09,2
2023-10-25,Madurai,A-,2,0,2,10,1.15,1
2023-10-25,Madurai,B+,6,0,2,10,1.33,1
2023-10-25,Madurai,B-,4,0,2,10,0.94,0
2023-10-25,Madurai,AB+,4,0,2,10,1.05,2
2023-10-25,Madurai,AB-,4,0,2,10,1.39,0
2023-10-25,Trichy,O+,3,0,2,10,1.04,2
2023-10-25,Trichy,O-,5,0,2,10,1.45,0
2023-10-25,Trichy,A+,5,0,2,10,0.88,2
2023-10-25,Trichy,A-,4,0,2,10,1.05,1
2023-10-25,Trichy,B+,4,0,2,10,0.87,2
2023-10-25,Trichy,B-,2,0,2,10,1.47,2
2023-10-25,Trichy,AB+,4,0,2,10,0.83,1
2023-10-25,Trichy,AB-,11,0,2,10,0.8,0
2023-10-25,Salem,O+,6,0,2,10,1.41,2
2023-10-25,Salem,O-,5,0,2,10,1.45,2
2023-10-25,Salem,A+,5,0,2,10,1.16,2
2023-10-25,Salem,A-,7,0,2,10,1.15,1
2023-10-25,Salem,B+,7,0,2,10,1.13,1
2023-10-25,Salem,B-,3,0,2,10,1.08,0
2023-10-25,Salem,AB+,3,0,2,10,0.81,1
2023-10-25,Salem,AB-,5,0,2,10,1.15,1
2023-10-26,Coimbatore,O+,6,0,3,10,1.12,0
2023-10-26,Coimbatore,O-,12,0,3,10,1.12,0
2023-10-26,Coimbatore,A+,2,0,3,10,0.92,2
2023-10-26,Coimbatore,A-,7,0,3,10,1.1,0
2023-10-26,Coimbatore,B+,9,0,3,10,1.07,1
2023-10-26,Coimbatore,B-,7,0,3,10,1.33,0
2023-10-26,Coimbatore,AB+,6,0,3,10,1.47,0
2023-10-26,Coimbatore,AB-,7,0,3,10,1.06,0
2023-10-26,Chennai,O+,2,0,3,10,1.18,1
2023-10-26,Chennai,O-,8,0,3,10,1.32,2
2023-10-26,Chennai,A+,6,0,3,10,0.84,2
2023-10-26,Chennai,A-,6,0,3,10,1.14,0
2023-10-26,Chennai,B+,5,0,3,10,1.02,1
2023-10-26,Chennai,B-,3,0,3,10,1.11,0
2023-10-26,Chennai,AB+,2,0,3,10,1.01,0
2023-10-26,Chennai,AB-,4,0,3,10,1.01,0
2023-10-26,Madurai,O+,6,0,3,10,1.01,2
2023-10-26,Madurai,O-,4,0,3,10,1.05,0
2023-10-26,Madurai,A+,5,0,3,10,1.05,2
2023-10-26,Madurai,A-,5,0,3,10,1.15,2
2023-10-26,Madurai,B+,8,0,3,10,1.21,2
2023-10-26,Madurai,B-,6,0,3,10,1.17,1
2023-10-26,Madurai,AB+,7,0,3,10,1.36,0
2023-10-26,Madurai,AB-,5,0,3,10,1.1,2
2023-10-26,Trichy,O+,1,0,3,10,1.06,1
2023-10-26,Trichy,O-,5,0,3,10,1.17,0
2023-10-26,Trichy,A+,6,0,3,10,1.41,1
2023-10-26,Trichy,A-,8,0,3,10,0.9,0
2023-10-26,Trichy,B+,8,0,3,10,1.23,1
2023-10-26,Trichy,B-,4,0,3,10,1.42,0
2023-10-26,Trichy,AB+,3,0,3,10,1.23,1
2023-10-26,Trichy,AB-,5,0,3,10,1.44,1
2023-10-26,Salem,O+,2,0,3,10,0.9,1
2023-10-26,Salem,O-,3,0,3,10,0.84,1
2023-10-26,Salem,A+,5,0,3,10,1.04,1
2023-10-26,Salem,A-,6,0,3,10,1.06,1
2023-10-26,Salem,B+,4,0,3,10,1.26,0
2023-10-26,Salem,B-,6,0,3,10,1.05,0
2023-10-26,Salem,AB+,5,0,3,10,1.04,0
2023-10-26,Salem,AB-,3,0,3,10,1.43,1
2023-10-27,Coimbatore,O+,6,0,4,10,1.29,2
2023-10-27,Coimbatore,O-,3,0,4,10,1.28,0
2023-10-27,Coimbatore,A+,6,0,4,10,1.49,1
2023-10-27,Coimbatore,A-,2,0,4,10,1.18,1
2023-10-27,Coimbatore,B+,7,0,4,10,0.81,2
2023-10-27,Coimbatore,B-,7,0,4,10,1.33,0
2023-10-27,Coimbatore,AB+,4,0,4,10,0.9,0
2023-10-27,Coimbatore,AB-,4,0,4,10,1.4,1
2023-10-27,Chennai,O+,6,0,4,10,0.85,1
2023-10-27,Chennai,O-,4,0,4,10,1.19,0
2023-10-27,Chennai,A+,3,0,4,10,1.07,0
2023-10-27,Chennai,A-,5,0,4,10,1.22,1
2023-10-27,Chennai,B+,2,0,4,10,1.05,2
2023-10-27,Chennai,B-,7,0,4,10,1.39,1
2023-10-27,Chennai,AB+,1,0,4,10,1.48,0
2023-10-27,Chennai,AB-,4,0,4,10,1.11,1
2023-10-27,Madurai,O+,8,0,4,10,1.12,1
2023-10-27,Madurai,O-,7,0,4,10,1.04,2
2023-10-27,Madurai,A+,2,0,4,10,1.41,0
2023-10-27,Madurai,A-,4,0,4,10,1.06,0
2023-10-27,Madurai,B+,5,0,4,10,1.27,2
2023-10-27,Madurai,B-,9,0,4,10,1.11,2
2023-10-27,Madurai,AB+,7,0,4,10,0.87,2
2023-10-27,Madurai,AB-,3,0,4,10,1.11,2
2023-10-27,Trichy,O+,6,0,4,10,1.04,0
2023-10-27,Trichy,O-,4,0,4,10,1.5,0
2023-10-27,Trichy,A+,4,0,4,10,1.42,1
2023-10-27,Trichy,A-,4,0,4,10,0.83,0
2023-10-27,Trichy,B+,2,0,4,10,1.08,1
2023-10-27,Trichy,B-,4,0,4,10,0.97,0
2023-10-27,Trichy,AB+,4,0,4,10,1.35,0
2023-10-27,Trichy,AB-,6,0,4,10,0.88,1
2023-10-27,Salem,O+,8,0,4,10,1.18,2
2023-10-27,Salem,O-,4,0,4,10,1.41,0
2023-10-27,Salem,A+,4,0,4,10,0.99,0
2023-10-27,Salem,A-,4,0,4,10,1.25,1
2023-10-27,Salem,B+,4,0,4,10,1.1,2
2023-10-27,Salem,B-,4,0,4,10,0.99,1
2023-10-27,Salem,AB+,2,0,4,10,1.01,2
2023-10-27,Salem,AB-,6,0,4,10,1.04,1
2023-10-28,Coimbatore,O+,7,0,5,10,0.89,2
2023-10-28,Coimbatore,O-,12,0,5,10,1.25,2
2023-10-28,Coimbatore,A+,3,0,5,10,1.34,0
2023-10-28,Coimbatore,A-,7,0,5,10,1.15,1
2023-10-28,Coimbatore,B+,5,0,5,10,0.9,1
2023-10-28,Coimbatore,B-,5,0,5,10,1.13,0
2023-10-28,Coimbatore,AB+,3,0,5,10,1.18,0
2023-10-28,Coimbatore,AB-,12,0,5,10,1.45,2
2023-10-28,Chennai,O+,16,0,5,10,1.21,1
2023-10-28,Chennai,O-,7,0,5,10,1.02,1
2023-10-28,Chennai,A+,10,0,5,10,1.08,2
2023-10-28,Chennai,A-,9,0,5,10,1.44,0
2023-10-28,Chennai,B+,10,0,5,10,1.47,2
2023-10-28,Chennai,B-,20,0,5,10,1.47,1
2023-10-28,Chennai,AB+,14,0,5,10,1.23,2
2023-10-28,Chennai,AB-,7,0,5,10,1.15,2
2023-10-28,Madurai,O+,3,0,5,10,1.17,0
2023-10-28,Madurai,O-,5,0,5,10,0.92,1
2023-10-28,Madurai,A+,10,0,5,10,1.18,1
2023-10-28,Madurai,A-,10,0,5,10,0.82,0
2023-10-28,Madurai,B+,9,0,5,10,1.42,1
2023-10-28,Madurai,B-,1,0,5,10,0.86,2
2023-10-28,Madurai,AB+,7,0,5,10,0.82,1
2023-10-28,Madurai,AB-,14,0,5,10,1.23,1
2023-10-28,Trichy,O+,7,0,5,10,0.87,0
2023-10-28,Trichy,O-,16,0,5,10,1.05,1
2023-10-28,Trichy,A+,3,0,5,10,1.45,2
2023-10-28,Trichy,A-,9,0,5,10,0.9,1
2023-10-28,Trichy,B+,5,0,5,10,1.2,1
2023-10-28,Trichy,B-,10,0,5,10,0.82,0
2023-10-28,Trichy,AB+,10,0,5,10,1.18,2
2023-10-28,Trichy,AB-,9,0,5,10,1.22,1
2023-10-28,Salem,O+,14,0,5,10,0.94,2
2023-10-28,Salem,O-,16,0,5,10,1.45,0
2023-10-28,Salem,A+,9,0,5,10,1.06,1
2023-10-28,Salem,A-,7,0,5,10,1.44,2
2023-10-28,Salem,B+,10,0,5,10,0.98,2
2023-10-28,Salem,B-,3,0,5,10,1.08,1
2023-10-28,Salem,AB+,10,0,5,10,1.41,1
2023-10-28,Salem,AB-,14,0,5,10,1.07,1
2023-10-29,Coimbatore,O+,12,0,6,10,0.91,1
2023-10-29,Coimbatore,O-,7,0,6,10,0.85,1
2023-10-29,Coimbatore,A+,9,0,6,10,1.29,1
2023-10-29,Coimbatore,A-,7,0,6,10,0.91,1
2023-10-29,Coimbatore,B+,5,0,6,10,1.14,1
2023-10-29,Coimbatore,B-,9,0,6,10,0.89,1
2023-10-29,Coimbatore,AB+,16,0,6,10,1.19,0
2023-10-29,Coimbatore,AB-,12,0,6,10,1.3,1
2023-10-29,Chennai,O+,18,0,6,10,0.89,2
2023-10-29,Chennai,O-,3,0,6,10,0.98,0
2023-10-29,Chennai,A+,9,0,6,10,0.83,2
2023-10-29,Chennai,A-,10,0,6,10,1.38,0
2023-10-29,Chennai,B+,3,0,6,10,1.02,0
2023-10-29,Chennai,B-,5,0,6,10,1.39,1
2023-10-29,Chennai,AB+,5,0,6,10,0.97,0
2023-10-29,Chennai,AB-,14,0,6,10,1.34,0
2023-10-29,Madurai,O+,9,0,6,10,0.93,0
2023-10-29,Madurai,O-,5,0,6,10,1.19,2
2023-10-29,Madurai,A+,9,0,6,10,1.16,1
2023-10-29,Madurai,A-,9,0,6,10,0.85,0
2023-10-29,Madurai,B+,9,0,6,10,0.88,0
2023-10-29,Madurai,B-,5,0,6,10,1.03,2
2023-10-29,Madurai,AB+,3,0,6,10,0.81,0
2023-10-29,Madurai,AB-,9,0,6,10,1.15,0
2023-10-29,Trichy,O+,10,0,6,10,1.47,2
2023-10-29,Trichy,O-,3,0,6,10,1.43,1
2023-10-29,Trichy,A+,9,0,6,10,0.91,0
2023-10-29,Trichy,A-,10,0,6,10,0.9,2
2023-10-29,Trichy,B+,9,0,6,10,0.89,0
2023-10-29,Trichy,B-,10,0,6,10,1.3,0
2023-10-29,Trichy,AB+,12,0,6,10,1.07,1
2023-10-29,Trichy,AB-,7,0,6,10,0.98,1
2023-10-29,Salem,O+,12,0,6,10,1.02,2
2023-10-29,Salem,O-,9,0,6,10,1.02,1
2023-10-29,Salem,A+,5,0,6,10,1.33,2
2023-10-29,Salem,A-,5,0,6,10,0.82,1
2023-10-29,Salem,B+,10,0,6,10,1.1,0
2023-10-29,Salem,B-,7,0,6,10,1.22,2
2023-10-29,Salem,AB+,12,0,6,10,1.19,1
2023-10-29,Salem,AB-,5,0,6,10,1.15,1
2023-10-30,Coimbatore,O+,2,0,0,10,0.99,1
2023-10-30,Coimbatore,O-,5,0,0,10,0.87,1
2023-10-30,Coimbatore,A+,6,0,0,10,1.15,1
2023-10-30,Coimbatore,A-,5,0,0,10,0.86,0
2023-10-30,Coimbatore,B+,6,0,0,10,1.21,0
2023-10-30,Coimbatore,B-,6,0,0,10,1.21,0
2023-10-30,Coimbatore,AB+,9,0,0,10,0.82,1
2023-10-30,Coimbatore,AB-,8,0,0,10,1.37,0
2023-10-30,Chennai,O+,7,0,0,10,1.19,1
2023-10-30,Chennai,O-,3,0,0,10,1.39,1
2023-10-30,Chennai,A+,9,0,0,10,0.86,0
2023-10-30,Chennai,A-,5,0,0,10,1.25,1
2023-10-30,Chennai,B+,2,0,0,10,1.48,0
2023-10-30,Chennai,B-,3,0,0,10,1.01,0
2023-10-30,Chennai,AB+,4,0,0,10,1.01,2
2023-10-30,Chennai,AB-,8,0,0,10,1.0,2
2023-10-30,Madurai,O+,4,0,0,10,1.49,2
2023-10-30,Madurai,O-,4,0,0,10,1.13,2
2023-10-30,Madurai,A+,3,0,0,10,1.28,2
2023-10-30,Madurai,A-,6,0,0,10,1.28,0
2023-10-30,Madurai,B+,3,0,0,10,1.31,2
2023-10-30,Madurai,B-,6,0,0,10,0.81,1
2023-10-30,Madurai,AB+,4,0,0,10,1.03,2
2023-10-30,Madurai,AB-,5,0,0,10,1.46,0
2023-10-30,Trichy,O+,5,0,0,10,1.28,1
2023-10-30,Trichy,O-,6,0,0,10,1.19,1
2023-10-30,Trichy,A+,4,0,0,10,0.98,2
2023-10-30,Trichy,A-,1,0,0,10,0.94,0
2023-10-30,Trichy,B+,10,0,0,10,1.21,1
2023-10-30,Trichy,B-,2,0,0,10,0.88,0
2023-10-30,Trichy,AB+,2,0,0,10,1.32,1
2023-10-30,Trichy,AB-,5,0,0,10,1.48,0
2023-10-30,Salem,O+,7,0,0,10,1.42,2
2023-10-30,Salem,O-,3,0,0,10,1.11,1
2023-10-30,Salem,A+,2,0,0,10,1.38,2
2023-10-30,Salem,A-,7,0,0,10,1.46,1
2023-10-30,Salem,B+,4,0,0,10,0.86,2
2023-10-30,Salem,B-,4,0,0,10,1.19,0
2023-10-30,Salem,AB+,6,0,0,10,0.99,1
2023-10-30,Salem,AB-,12,0,0,10,1.47,2
2023-10-31,Coimbatore,O+,5,0,1,10,0.81,0
2023-10-31,Coimbatore,O-,5,0,1,10,0.85,0
2023-10-31,Coimbatore,A+,7,0,1,10,1.23,2
2023-10-31,Coimbatore,A-,3,0,1,10,1.12,1
2023-10-31,Coimbatore,B+,3,0,1,10,1.31,2
2023-10-31,Coimbatore,B-,6,0,1,10,0.99,1
2023-10-31,Coimbatore,AB+,4,0,1,10,1.39,1
2023-10-31,Coimbatore,AB-,5,0,1,10,1.28,2
2023-10-31,Chennai,O+,6,0,1,10,0.93,0
2023-10-31,Chennai,O-,9,0,1,10,1.45,1
2023-10-31,Chennai,A+,1,0,1,10,1.13,1
2023-10-31,Chennai,A-,4,0,1,10,1.05,1
2023-10-31,Chennai,B+,4,0,1,10,0.91,0
2023-10-31,Chennai,B-,4,0,1,10,1.44,2
2023-10-31,Chennai,AB+,6,0,1,10,0.82,2
2023-10-31,Chennai,AB-,6,0,1,10,1.5,1
2023-10-31,Madurai,O+,6,0,1,10,1.29,0
2023-10-31,Madurai,O-,5,0,1,10,0.88,2
2023-10-31,Madurai,A+,4,0,1,10,0.95,0
2023-10-31,Madurai,A-,2,0,1,10,1.1,1
2023-10-31,Madurai,B+,4,0,1,10,1.18,1
2023-10-31,Madurai,B-,6,0,1,10,0.83,0
2023-10-31,Madurai,AB+,3,0,1,10,1.04,0
2023-10-31,Madurai,AB-,5,0,1,10,1.18,1
2023-10-31,Trichy,O+,9,0,1,10,1.37,1
2023-10-31,Trichy,O-,6,0,1,10,1.37,0
2023-10-31,Trichy,A+,2,0,1,10,1.01,0
2023-10-31,Trichy,A-,2,0,1,10,0.89,1
2023-10-31,Trichy,B+,6,0,1,10,0.97,1
2023-10-31,Trichy,B-,7,0,1,10,0.92,0
2023-10-31,Trichy,AB+,2,0,1,10,1.48,2
2023-10-31,Trichy,AB-,3,0,1,10,0.88,1
2023-10-31,Salem,O+,5,0,1,10,1.28,2
2023-10-31,Salem,O-,5,0,1,10,0.98,2
2023-10-31,Salem,A+,7,0,1,10,1.26,2
2023-10-31,Salem,A-,6,0,1,10,1.1,2
2023-10-31,Salem,B+,10,0,1,10,1.26,1
2023-10-31,Salem,B-,7,0,1,10,1.01,2
2023-10-31,Salem,AB+,8,0,1,10,0.97,2
2023-10-31,Salem,AB-,3,0,1,10,1.29,0
2023-11-01,Coimbatore,O+,5,0,2,11,1.24,1
2023-11-01,Coimbatore,O-,4,0,2,11,1.15,0
2023-11-01,Coimbatore,A+,6,0,2,11,0.9,1
2023-11-01,Coimbatore,A-,6,0,2,11,1.04,1
2023-11-01,Coimbatore,B+,4,0,2,11,1.15,1
2023-11-01,Coimbatore,B-,5,0,2,11,0.95,2
2023-11-01,Coimbatore,AB+,2,0,2,11,0.92,2
2023-11-01,Coimbatore,AB-,3,0,2,11,1.41,2
2023-11-01,Chennai,O+,6,0,2,11,1.09,0
2023-11-01,Chennai,O-,3,0,2,11,1.34,1
2023-11-01,Chennai,A+,3,0,2,11,1.49,0
2023-11-01,Chennai,A-,2,0,2,11,0.91,2
2023-11-01,Chennai,B+,4,0,2,11,0.89,2
2023-11-01,Chennai,B-,5,0,2,11,1.29,1
2023-11-01,Chennai,AB+,13,0,2,11,0.89,0
2023-11-01,Chennai,AB-,3,0,2,11,1.27,0
2023-11-01,Madurai,O+,7,0,2,11,1.43,1
2023-11-01,Madurai,O-,2,0,2,11,1.41,0
2023-11-01,Madurai,A+,3,0,2,11,1.42,2
2023-11-01,Madurai,A-,5,0,2,11,0.99,2
2023-11-01,Madurai,B+,7,0,2,11,1.42,0
2023-11-01,Madurai,B-,4,0,2,11,1.03,2
2023-11-01,Madurai,AB+,5,0,2,11,1.23,1
2023-11-01,Madurai,AB-,7,0,2,11,0.88,2
2023-11-01,Trichy,O+,3,0,2,11,1.19,0
2023-11-01,Trichy,O-,3,0,2,11,1.37,0
2023-11-01,Trichy,A+,5,0,2,11,1.24,2
2023-11-01,Trichy,A-,4,0,2,11,1.0,1
2023-11-01,Trichy,B+,6,0,2,11,0.97,0
2023-11-01,Trichy,B-,5,0,2,11,1.11,1
2023-11-01,Trichy,AB+,5,0,2,11,1.47,2
2023-11-01,Trichy,AB-,2,0,2,11,0.99,1
2023-11-01,Salem,O+,6,0,2,11,0.94,0
2023-11-01,Salem,O-,8,0,2,11,1.13,0
2023-11-01,Salem,A+,7,0,2,11,1.18,1
2023-11-01,Salem,A-,8,0,2,11,1.34,1
2023-11-01,Salem,B+,6,0,2,11,1.32,2
2023-11-01,Salem,B-,4,0,2,11,0.9,0
2023-11-01,Salem,AB+,6,0,2,11,0.98,1
2023-11-01,Salem,AB-,4,0,2,11,1.49,1
2023-11-02,Coimbatore,O+,6,0,3,11,1.13,0
2023-11-02,Coimbatore,O-,8,0,3,11,0.81,2
2023-11-02,Coimbatore,A+,5,0,3,11,1.14,1
2023-11-02,Coimbatore,A-,2,0,3,11,1.41,1
2023-11-02,Coimbatore,B+,3,0,3,11,0.99,0
2023-11-02,Coimbatore,B-,2,0,3,11,1.41,2
2023-11-02,Coimbatore,AB+,2,0,3,11,1.48,0
2023-11-02,Coimbatore,AB-,4,0,3,11,1.49,1
2023-11-02,Chennai,O+,4,0,3,11,1.06,0
2023-11-02,Chennai,O-,4,0,3,11,0.98,0
2023-11-02,Chennai,A+,10,0,3,11,0.93,2
2023-11-02,Chennai,A-,3,0,3,11,1.12,2
2023-11-02,Chennai,B+,5,0,3,11,1.19,0
2023-11-02,Chennai,B-,2,0,3,11,1.41,2
2023-11-02,Chennai,AB+,8,0,3,11,1.13,1
2023-11-02,Chennai,AB-,5,0,3,11,1.48,0
2023-11-02,Madurai,O+,7,0,3,11,0.93,2
2023-11-02,Madurai,O-,5,0,3,11,0.92,1
2023-11-02,Madurai,A+,5,0,3,11,1.41,1
2023-11-02,Madurai,A-,0,0,3,11,1.07,2
2023-11-02,Madurai,B+,5,0,3,11,1.04,0
2023-11-02,Madurai,B-,3,0,3,11,1.43,0
2023-11-02,Madurai,AB+,5,0,3,11,1.33,2
2023-11-02,Madurai,AB-,8,0,3,11,1.04,1
2023-11-02,Trichy,O+,5,0,3,11,1.46,2
2023-11-02,Trichy,O-,6,0,3,11,0.99,0
2023-11-02,Trichy,A+,5,0,3,11,1.25,1
2023-11-02,Trichy,A-,6,0,3,11,1.06,2
2023-11-02,Trichy,B+,7,0,3,11,0.95,0
2023-11-02,Trichy,B-,9,0,3,11,1.29,0
2023-11-02,Trichy,AB+,4,0,3,11,0.89,2
2023-11-02,Trichy,AB-,8,0,3,11,1.26,2
2023-11-02,Salem,O+,2,0,3,11,1.32,0
2023-11-02,Salem,O-,7,0,3,11,1.45,2
2023-11-02,Salem,A+,5,0,3,11,1.37,2
2023-11-02,Salem,A-,6,0,3,11,0.85,0
2023-11-02,Salem,B+,11,0,3,11,0.97,0
2023-11-02,Salem,B-,5,0,3,11,1.13,2
2023-11-02,Salem,AB+,4,0,3,11,1.43,1
2023-11-02,Salem,AB-,5,0,3,11,0.91,0
2023-11-03,Coimbatore,O+,7,0,4,11,1.12,0
2023-11-03,Coimbatore,O-,8,0,4,11,1.44,1
2023-11-03,Coimbatore,A+,3,0,4,11,1.24,0
2023-11-03,Coimbatore,A-,6,0,4,11,1.48,1
2023-11-03,Coimbatore,B+,4,0,4,11,0.91,1
2023-11-03,Coimbatore,B-,6,0,4,11,1.08,2
2023-11-03,Coimbatore,AB+,6,0,4,11,0.86,1
2023-11-03,Coimbatore,AB-,5,0,4,11,1.13,2
2023-11-03,Chennai,O+,5,0,4,11,1.01,1
2023-11-03,Chennai,O-,6,0,4,11,1.37,1
2023-11-03,Chennai,A+,7,0,4,11,1.44,1
2023-11-03,Chennai,A-,4,0,4,11,1.09,1
2023-11-03,Chennai,B+,4,0,4,11,0.94,0
2023-11-03,Chennai,B-,6,0,4,11,0.83,0
2023-11-03,Chennai,AB+,5,0,4,11,1.26,0
2023-11-03,Chennai,AB-,3,0,4,11,0.98,2
2023-11-03,Madurai,O+,10,0,4,11,0.85,1
2023-11-03,Madurai,O-,7,0,4,11,0.96,1
2023-11-03,Madurai,A+,4,0,4,11,1.01,2
2023-11-03,Madurai,A-,3,0,4,11,0.94,1
2023-11-03,Madurai,B+,6,0,4,11,1.5,1
2023-11-03,Madurai,B-,5,0,4,11,0.99,2
2023-11-03,Madurai,AB+,7,0,4,11,0.84,0
2023-11-03,Madurai,AB-,3,0,4,11,1.13,1
2023-11-03,Trichy,O+,5,0,4,11,1.16,2
2023-11-03,Trichy,O-,1,0,4,11,1.48,1
2023-11-03,Trichy,A+,5,0,4,11,1.08,0
2023-11-03,Trichy,A-,4,0,4,11,1.05,0
2023-11-03,Trichy,B+,6,0,4,11,1.43,2
2023-11-03,Trichy,B-,3,0,4,11,0.94,1
2023-11-03,Trichy,AB+,6,0,4,11,1.24,0
2023-11-03,Trichy,AB-,3,0,4,11,1.41,0
2023-11-03,Salem,O+,3,0,4,11,1.36,0
2023-11-03,Salem,O-,6,0,4,11,1.36,1
2023-11-03,Salem,A+,7,0,4,11,1.38,0
2023-11-03,Salem,A-,2,0,4,11,1.44,0
2023-11-03,Salem,B+,3,0,4,11,1.1,2
2023-11-03,Salem,B-,7,0,4,11,0.94,2
2023-11-03,Salem,AB+,8,0,4,11,1.14,0
2023-11-03,Salem,AB-,4,0,4,11,1.48,1
2023-11-04,Coimbatore,O+,9,0,5,11,1.07,1
2023-11-04,Coimbatore,O-,7,0,5,11,1.34,0
2023-11-04,Coimbatore,A+,5,0,5,11,1.16,2
2023-11-04,Coimbatore,A-,7,0,5,11,1.25,2
2023-11-04,Coimbatore,B+,14,0,5,11,1.24,2
2023-11-04,Coimbatore,B-,7,0,5,11,1.49,0
2023-11-04,Coimbatore,AB+,10,0,5,11,0.84,1
2023-11-04,Coimbatore,AB-,5,0,5,11,1.06,0
2023-11-04,Chennai,O+,7,0,5,11,1.15,0
2023-11-04,Chennai,O-,14,0,5,11,1.01,0
2023-11-04,Chennai,A+,5,0,5,11,1.07,2
2023-11-04,Chennai,A-,7,0,5,11,0.92,1
2023-11-04,Chennai,B+,9,0,5,11,0.95,2
2023-11-04,Chennai,B-,7,0,5,11,1.18,2
2023-11-04,Chennai,AB+,9,0,5,11,0.99,1
2023-11-04,Chennai,AB-,7,0,5,11,0.94,1
2023-11-04,Madurai,O+,3,0,5,11,1.28,2
2023-11-04,Madurai,O-,5,0,5,11,1.41,2
2023-11-04,Madurai,A+,12,0,5,11,0.83,1
2023-11-04,Madurai,A-,9,0,5,11,1.31,1
2023-11-04,Madurai,B+,3,0,5,11,0.92,1
2023-11-04,Madurai,B-,7,0,5,11,0.84,1
2023-11-04,Madurai,AB+,9,0,5,11,1.04,2
2023-11-04,Madurai,AB-,16,0,5,11,1.33,1
2023-11-04,Trichy,O+,7,0,5,11,1.15,2
2023-11-04,Trichy,O-,5,0,5,11,1.18,0
2023-11-04,Trichy,A+,12,0,5,11,1.13,1
2023-11-04,Trichy,A-,5,0,5,11,1.21,2
2023-11-04,Trichy,B+,9,0,5,11,1.48,1
2023-11-04,Trichy,B-,10,0,5,11,1.47,0
2023-11-04,Trichy,AB+,7,0,5,11,1.07,1
2023-11-04,Trichy,AB-,1,0,5,11,1.02,1
2023-11-04,Salem,O+,3,0,5,11,1.42,2
2023-11-04,Salem,O-,9,0,5,11,1.24,1
2023-11-04,Salem,A+,1,0,5,11,1.34,2
2023-11-04,Salem,A-,7,0,5,11,1.22,0
2023-11-04,Salem,B+,9,0,5,11,1.11,1
2023-11-04,Salem,B-,18,0,5,11,1.22,1
2023-11-04,Salem,AB+,10,0,5,11,1.36,0
2023-11-04,Salem,AB-,5,0,5,11,1.18,0
2023-11-05,Coimbatore,O+,12,0,6,11,1.33,1
2023-11-05,Coimbatore,O-,12,0,6,11,1.37,2
2023-11-05,Coimbatore,A+,3,0,6,11,1.28,0
2023-11-05,Coimbatore,A-,5,0,6,11,0.98,2
2023-11-05,Coimbatore,B+,7,0,6,11,1.01,0
2023-11-05,Coimbatore,B-,9,0,6,11,1.46,0
2023-11-05,Coimbatore,AB+,3,0,6,11,1.09,2
2023-11-05,Coimbatore,AB-,7,0,6,11,1.19,0
2023-11-05,Chennai,O+,10,0,6,11,1.16,1
2023-11-05,Chennai,O-,7,0,6,11,1.04,0
2023-11-05,Chennai,A+,7,0,6,11,1.48,0
2023-11-05,Chennai,A-,18,0,6,11,1.45,2
2023-11-05,Chennai,B+,16,0,6,11,1.01,2
2023-11-05,Chennai,B-,9,0,6,11,0.97,1
2023-11-05,Chennai,AB+,18,0,6,11,1.27,0
2023-11-05,Chennai,AB-,3,0,6,11,1.1,0
2023-11-05,Madurai,O+,16,0,6,11,1.48,1
2023-11-05,Madurai,O-,7,0,6,11,0.88,0
2023-11-05,Madurai,A+,10,0,6,11,0.83,0
2023-11-05,Madurai,A-,1,0,6,11,0.82,1
2023-11-05,Madurai,B+,12,0,6,11,1.24,0
2023-11-05,Madurai,B-,7,0,6,11,1.3,2
2023-11-05,Madurai,AB+,7,0,6,11,0.85,1
2023-11-05,Madurai,AB-,3,0,6,11,1.37,1
2023-11-05,Trichy,O+,1,0,6,11,1.17,0
2023-11-05,Trichy,O-,16,0,6,11,1.32,0
2023-11-05,Trichy,A+,16,0,6,11,1.22,0
2023-11-05,Trichy,A-,5,0,6,11,0.8,0
2023-11-05,Trichy,B+,5,0,6,11,1.26,0
2023-11-05,Trichy,B-,12,0,6,11,1.3,2
2023-11-05,Trichy,AB+,7,0,6,11,1.08,1
2023-11-05,Trichy,AB-,10,0,6,11,1.29,0
2023-11-05,Salem,O+,9,0,6,11,0.8,1
2023-11-05,Salem,O-,9,0,6,11,1.48,0
2023-11-05,Salem,A+,12,0,6,11,1.39,2
2023-11-05,Salem,A-,14,0,6,11,0.98,2
2023-11-05,Salem,B+,16,0,6,11,0.85,1
2023-11-05,Salem,B-,5,0,6,11,1.29,0
2023-11-05,Salem,AB+,14,0,6,11,1.05,2
2023-11-05,Salem,AB-,7,0,6,11,1.16,1
2023-11-06,Coimbatore,O+,7,0,0,11,1.08,2
2023-11-06,Coimbatore,O-,5,0,0,11,1.45,0
2023-11-06,Coimbatore,A+,6,0,0,11,0.82,0
2023-11-06,Coimbatore,A-,3,0,0,11,0.84,2
2023-11-06,Coimbatore,B+,5,0,0,11,1.06,0
2023-11-06,Coimbatore,B-,4,0,0,11,0.96,1
2023-11-06,Coimbatore,AB+,3,0,0,11,1.27,0
2023-11-06,Coimbatore,AB-,5,0,0,11,1.2,2
2023-11-06,Chennai,O+,6,0,0,11,0.83,2
2023-11-06,Chennai,O-,5,0,0,11,1.27,2
2023-11-06,Chennai,A+,5,0,0,11,0.84,0
2023-11-06,Chennai,A-,7,0,0,11,0.93,2
